,element,GW,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_missed,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,open_play_crosses,big_chances_created,clearances_blocks_interception,recoveries,key_passes,tackles,attempted_passes,completed_passes,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,total_points,threshold
958,306,1,23,0,0,0,1,0,0,0,0,0,-2,4.0,0.5,17.0,2.2,0,0,0,0,0,0,5,4,1,0,0,0,1,0,1,0,1,0
959,306,2,90,1,0,0,3,0,0,0,0,2,27,35.0,2.5,39.0,7.7,0,0,0,0,0,0,18,10,0,0,0,1,1,1,0,0,8,1
960,306,3,90,0,0,0,3,0,0,0,0,0,-3,6.8,25.8,64.0,9.7,0,0,0,1,2,0,24,18,1,0,0,5,1,2,1,1,2,0
961,306,4,90,2,0,1,0,0,0,1,0,3,50,82.4,53.9,116.0,25.2,2,0,0,1,4,0,23,19,2,0,0,1,1,0,4,2,12,1
962,306,5,90,1,0,0,1,0,0,0,0,0,25,37.6,2.5,57.0,9.7,0,0,2,0,0,0,25,17,0,0,0,5,2,0,0,1,6,1
963,306,6,90,0,0,0,1,0,0,0,0,0,1,0.6,1.8,24.0,2.6,0,0,0,0,0,0,15,11,0,0,0,3,2,0,0,0,2,0
964,306,7,90,0,0,0,3,0,0,0,0,0,0,0.0,4.0,30.0,3.4,0,0,0,1,0,0,17,13,0,0,0,4,2,1,0,1,2,0
965,306,8,90,0,0,0,2,0,0,0,0,0,11,11.2,36.0,10.0,5.7,1,1,2,2,3,0,22,14,0,0,0,2,0,0,2,1,2,0
966,306,9,90,0,0,0,2,0,0,0,0,0,1,1.8,15.8,12.0,3.0,0,0,0,0,1,0,26,15,1,0,0,3,0,1,0,1,2,0
967,306,10,25,0,0,0,1,0,0,0,0,0,0,0.0,2.5,6.0,0.8,0,0,1,1,0,0,14,7,0,0,0,0,2,1,0,0,1,0
968,306,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,306,12,33,0,1,0,1,0,0,0,0,0,10,2.2,0.0,2.0,0.4,0,0,1,2,0,0,3,2,0,0,0,2,0,0,0,0,4,0
970,306,13,90,0,0,1,0,0,0,0,0,0,5,5.4,14.2,27.0,4.7,0,0,0,0,1,0,13,8,0,0,0,0,2,0,0,0,2,0
971,306,14,85,1,0,0,2,0,0,0,0,3,33,41.6,12.9,36.0,9.1,0,0,0,5,1,2,23,15,0,0,0,2,1,0,0,0,9,1
972,306,15,27,0,0,0,1,0,0,0,0,0,4,1.2,0.3,2.0,0.4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0
973,306,16,90,1,0,0,1,0,0,0,0,0,23,47.8,13.8,98.0,16.0,0,0,1,2,1,0,24,16,1,0,0,5,1,0,0,1,6,1
974,306,17,90,0,0,0,3,0,0,1,0,0,1,7.2,21.2,8.0,3.6,0,0,4,0,2,0,11,7,0,0,0,3,1,0,2,0,1,0
975,306,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,306,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,325,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,325,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,325,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,325,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,325,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,325,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,325,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,325,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,325,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,325,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,325,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,325,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,325,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,325,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,325,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,325,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,325,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,325,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,325,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,326,1,80,0,0,0,2,0,0,0,0,0,9,15.6,13.1,17.0,4.6,0,0,2,5,1,0,14,13,0,0,0,2,0,0,0,2,2,0
997,326,2,64,0,0,1,0,0,0,0,0,0,2,12.2,1.8,38.0,5.2,0,0,3,4,0,0,10,8,1,0,0,2,0,0,1,0,2,0
998,326,3,17,0,0,0,2,0,0,0,0,0,-3,0.0,0.6,1.0,0.0,0,0,1,1,0,0,3,3,0,0,0,4,0,1,1,0,1,0
999,326,4,90,0,0,0,2,0,0,0,0,0,6,8.2,10.9,4.0,2.3,0,0,2,3,0,0,16,12,0,0,0,2,0,0,2,2,2,0
1000,326,5,90,0,0,0,2,0,0,0,0,0,4,12.6,15.7,8.0,3.6,1,0,1,3,1,0,16,14,0,0,0,3,1,0,2,1,2,0
1001,326,6,80,0,0,1,0,0,0,0,0,0,2,7.4,2.3,11.0,2.1,0,0,0,6,0,0,15,12,0,0,0,5,0,0,1,0,2,0
1002,326,7,68,0,0,0,1,0,0,0,0,0,2,1.2,8.6,20.0,3.0,0,0,1,2,0,0,19,17,0,0,0,3,0,0,1,0,2,0
1003,326,8,87,0,1,0,2,0,0,0,0,0,18,27.8,11.8,21.0,6.1,0,0,3,4,2,0,19,12,0,0,0,2,0,0,1,2,5,0
1004,326,9,90,0,0,0,1,0,0,0,0,0,7,14.2,65.3,51.0,13.1,0,0,0,1,6,0,35,29,1,0,0,4,0,0,4,2,2,0
1005,326,10,68,0,0,1,0,0,0,0,0,0,8,5.8,15.2,2.0,2.3,0,0,2,0,1,1,19,15,0,0,0,1,1,0,0,0,2,0
1006,326,11,45,1,0,0,0,0,0,0,0,3,29,33.4,0.8,21.0,5.5,0,0,1,2,0,0,18,13,0,0,0,0,0,0,1,0,8,1
1007,326,12,90,0,0,0,1,0,0,0,0,0,17,20.2,38.1,6.0,6.4,0,1,5,4,3,2,27,23,0,0,0,0,1,1,0,0,2,0
1008,326,13,90,0,0,0,1,0,0,0,0,0,21,18.4,27.2,20.0,6.6,0,1,4,13,2,0,41,34,0,0,0,3,0,0,1,4,2,0
1009,326,14,77,0,0,0,2,0,0,0,0,0,0,10.0,45.6,35.0,9.1,0,0,2,5,4,0,23,22,1,0,0,6,1,3,0,1,2,0
1010,326,15,26,0,0,0,0,0,0,0,0,0,12,15.4,13.3,0.0,2.9,0,1,4,2,1,1,5,2,0,0,0,0,0,0,0,1,1,0
1011,326,16,90,1,0,0,2,0,0,0,0,3,36,43.4,12.8,27.0,8.3,0,0,4,7,1,0,26,19,0,0,0,1,0,1,0,3,9,1
1012,326,17,90,0,0,1,0,0,0,0,0,0,5,12.6,34.3,8.0,5.5,0,0,3,3,3,0,15,11,0,0,0,4,1,0,3,2,2,0
1013,326,18,90,0,0,1,0,0,0,0,0,0,7,7.0,2.5,8.0,1.8,0,0,0,2,0,1,22,15,0,0,0,1,0,0,0,0,2,0
1014,326,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,327,1,58,1,0,0,2,0,0,1,0,1,30,38.6,15.8,68.0,12.2,0,1,2,3,2,1,23,12,0,0,0,3,0,0,1,1,5,0
1016,327,2,90,0,0,1,0,0,0,0,0,0,4,7.4,3.7,42.0,5.3,0,0,3,2,0,0,22,13,0,0,0,3,0,1,0,1,2,0
1017,327,3,28,1,0,0,2,0,0,0,0,2,25,38.2,0.4,33.0,7.2,0,0,1,1,0,0,10,8,0,0,0,2,0,0,0,0,7,1
1018,327,4,17,0,0,0,0,0,0,0,0,0,3,3.4,0.2,17.0,2.1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0
1019,327,5,90,0,0,0,2,0,0,0,0,0,6,10.8,2.8,21.0,3.5,0,0,2,1,0,2,34,17,0,0,0,3,2,0,0,0,2,0
1020,327,6,45,0,0,0,0,0,0,0,0,0,1,6.0,2.7,23.0,3.2,0,0,0,0,0,0,13,10,0,0,0,1,0,1,0,0,1,0
1021,327,7,90,0,0,0,2,0,0,0,0,0,2,2.8,1.5,8.0,1.2,0,0,3,5,0,0,27,16,0,0,0,3,0,1,2,0,2,0
1022,327,8,2,0,0,0,1,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0
1023,327,9,16,0,0,0,0,0,0,0,0,0,0,0.0,2.1,3.0,0.3,0,0,0,0,0,0,7,5,0,0,0,1,1,1,0,0,1,0
1024,327,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,327,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,327,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,327,13,19,0,0,0,0,0,0,0,0,0,-1,1.4,1.7,58.0,6.1,0,0,2,0,0,0,8,7,1,0,0,1,0,1,0,0,1,0
1028,327,14,12,0,0,0,1,0,0,0,0,0,3,0.2,0.4,4.0,0.5,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,1,0
1029,327,15,16,0,0,0,0,0,0,0,0,0,2,2.2,1.4,0.0,0.4,0,0,2,2,0,0,9,7,0,0,0,1,0,0,1,0,1,0
1030,327,16,4,0,0,0,1,0,0,0,0,0,1,2.0,0.3,0.0,0.2,0,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,1,0
1031,327,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,327,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,327,19,90,0,0,0,4,0,0,0,0,0,1,3.0,2.5,11.0,1.7,0,0,2,2,0,0,33,20,1,0,0,0,1,2,1,1,2,0
1034,488,1,9,0,0,0,0,0,0,0,0,0,5,3.0,0.3,37.0,4.0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,3,1,0
1035,488,2,25,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0,0.1,0,0,0,4,0,0,6,3,0,0,0,1,0,0,2,0,1,0
1036,488,3,11,0,0,0,1,0,0,0,0,0,4,2.4,11.0,0.0,1.3,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,1,0
1037,488,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,488,5,11,0,0,0,0,0,0,0,0,0,3,0.2,0.2,0.0,0.0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,1,0
1039,488,6,9,0,0,0,0,0,0,0,0,0,-2,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,1,0
1040,488,7,21,0,0,0,1,0,0,0,0,0,3,2.2,4.5,4.0,1.1,0,0,1,1,0,1,7,4,0,0,0,1,1,0,0,0,1,0
1041,488,8,77,1,0,0,2,0,0,0,0,0,25,41.8,11.8,54.0,10.8,0,0,1,2,1,0,19,14,1,0,0,2,0,0,1,0,6,1
1042,488,9,73,0,0,0,1,0,0,0,0,0,0,2.2,12.9,6.0,2.1,0,0,0,3,1,0,11,10,1,0,0,3,0,1,1,0,2,0
1043,488,10,79,0,0,1,0,0,0,0,0,0,0,0.0,1.8,10.0,1.0,0,0,1,2,0,0,18,11,0,0,0,3,0,1,3,1,2,0
1044,488,11,45,0,0,0,0,0,0,0,0,0,1,0.0,1.7,2.0,0.2,0,0,0,4,0,0,10,5,0,0,0,2,0,0,2,1,1,0
1045,488,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,488,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,488,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,488,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,488,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,488,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,488,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,488,19,90,0,0,0,4,0,0,0,0,0,10,10.2,0.5,17.0,2.8,0,0,3,4,0,1,7,4,0,0,0,1,0,0,1,2,2,0
1053,493,1,31,0,0,0,0,0,0,0,0,0,0,0.0,0.5,26.0,2.5,0,0,0,1,0,0,6,3,0,0,0,2,0,1,0,0,1,0
1054,493,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,493,3,61,0,0,1,0,0,0,0,0,0,5,0.0,1.3,4.0,0.5,0,0,2,3,0,0,11,10,0,0,0,0,1,1,1,0,2,0
1056,493,4,72,0,1,0,2,0,0,0,0,0,17,20.6,10.9,6.0,3.8,0,1,2,1,1,0,22,10,0,0,0,4,0,0,0,1,5,0
1057,493,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,493,6,45,0,0,0,0,0,0,0,0,0,0,2.2,1.9,0.0,0.4,0,0,2,2,0,0,9,5,0,0,0,3,0,0,1,0,1,0
1059,493,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,493,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,493,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,493,10,21,0,0,0,0,0,0,0,0,0,-1,0.0,0.1,12.0,0.9,0,0,0,0,0,0,3,2,0,0,0,2,0,1,1,0,1,0
1063,493,11,90,0,0,1,0,0,0,0,0,0,1,3.2,0.3,12.0,1.6,0,0,4,2,0,0,16,5,0,0,0,3,2,1,2,1,2,0
1064,493,12,90,2,0,0,1,0,0,1,0,3,46,75.6,2.3,115.0,19.3,0,0,4,8,0,0,32,20,2,0,0,4,0,2,0,0,12,1
1065,493,13,70,0,0,0,1,0,0,0,0,0,3,0.0,2.2,24.0,2.6,0,0,1,5,0,0,18,14,0,0,0,2,0,0,2,0,2,0
1066,493,14,90,0,0,0,3,0,0,0,0,0,-3,1.4,5.8,89.0,9.6,0,0,0,1,0,0,22,15,0,0,0,5,2,2,0,0,2,0
1067,493,15,73,1,0,0,1,0,0,0,0,3,24,32.6,0.5,34.0,6.7,0,0,0,1,0,0,12,6,0,0,0,4,0,1,1,0,9,1
1068,493,16,85,0,1,0,1,0,0,0,0,0,13,22.0,16.8,49.0,8.8,1,0,0,2,1,0,19,11,0,0,0,3,0,1,0,0,5,0
1069,493,17,80,1,0,1,0,0,0,0,0,1,29,38.4,3.6,17.0,5.9,0,0,2,2,0,0,15,9,0,0,0,4,0,0,1,0,7,1
1070,493,18,90,0,0,1,0,0,0,0,0,0,7,3.4,14.1,8.0,2.6,0,0,1,6,1,0,24,17,0,0,0,1,1,1,0,1,2,0
1071,493,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,258,1,34,0,0,0,0,0,0,0,0,0,6,6.0,41.8,16.0,6.4,0,0,0,1,4,1,18,14,0,0,0,0,1,3,1,2,1,0
1073,258,2,90,1,0,0,2,0,0,0,0,1,22,34.6,11.7,112.0,15.8,0,0,0,1,1,0,15,12,1,0,0,2,0,2,2,0,7,1
1074,258,3,68,0,0,0,1,0,0,0,0,0,4,7.4,2.3,60.0,7.0,0,0,1,1,0,0,11,7,0,0,0,2,0,0,1,1,2,0
1075,258,4,77,1,0,1,0,0,0,0,0,2,35,49.2,22.2,30.0,10.1,0,0,2,4,2,0,24,14,0,0,0,1,0,1,1,1,8,1
1076,258,5,83,1,0,0,1,0,0,0,0,1,28,42.2,15.4,58.0,11.6,0,0,1,4,1,0,20,13,1,0,0,1,0,2,0,2,7,1
1077,258,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,258,7,90,0,0,0,2,0,0,0,0,0,8,10.2,14.8,34.0,5.9,0,0,1,3,1,1,24,18,0,0,0,1,1,0,0,0,2,0
1079,258,8,90,0,0,0,3,0,0,1,0,0,-7,7.8,11.8,41.0,6.1,0,0,1,4,1,0,15,14,1,0,0,4,0,2,3,0,1,0
1080,258,9,78,0,0,1,0,0,0,0,0,0,5,4.2,0.7,7.0,1.2,0,0,0,1,0,0,10,6,0,0,0,1,0,0,0,0,2,0
1081,258,10,90,0,0,1,0,0,0,0,0,0,11,13.6,48.5,52.0,11.4,1,0,0,8,4,0,32,25,0,0,0,3,0,1,0,0,2,0
1082,258,11,81,1,0,0,5,0,0,0,0,0,24,38.6,2.8,77.0,11.8,0,0,0,2,0,0,15,10,1,0,0,1,1,1,0,0,6,1
1083,258,12,39,0,1,0,0,0,0,0,0,2,18,18.4,10.8,2.0,3.1,0,1,0,2,1,1,4,4,0,0,0,0,0,0,0,0,6,1
1084,258,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,258,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,258,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,258,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,258,17,70,2,0,0,2,0,0,0,0,3,51,69.4,0.7,41.0,11.1,0,0,0,2,0,1,8,7,0,0,0,4,0,0,2,1,13,1
1089,258,18,64,1,0,0,1,0,0,0,0,2,32,34.6,1.6,19.0,5.5,0,0,0,2,0,0,22,16,0,0,0,2,0,0,0,1,8,1
1090,258,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,347,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,347,2,32,0,0,0,0,0,0,0,0,0,3,5.4,12.3,0.0,1.8,0,0,1,1,1,0,11,7,0,0,0,0,0,0,1,0,1,0
1093,347,3,85,0,0,0,1,0,0,0,0,0,7,8.4,1.2,6.0,1.6,0,0,2,0,0,1,10,6,0,0,0,1,0,0,2,1,2,0
1094,347,4,61,0,0,1,0,0,0,0,0,0,-1,0.2,13.3,47.0,6.1,0,0,0,1,1,0,11,8,1,0,0,1,1,1,2,0,2,0
1095,347,5,75,0,0,0,1,0,0,0,0,0,4,9.2,11.9,22.0,4.3,0,0,2,2,1,0,14,11,0,0,0,2,1,0,1,0,2,0
1096,347,6,78,0,0,0,3,0,0,0,0,0,2,3.4,1.0,18.0,2.2,0,0,3,2,0,0,11,6,0,0,0,1,1,0,3,0,2,0
1097,347,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,347,8,12,0,0,0,1,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0
1099,347,9,12,0,0,0,0,0,0,0,0,0,9,10.0,0.8,19.0,3.0,0,1,4,0,1,0,6,4,0,0,0,0,0,0,0,0,1,0
1100,347,10,12,0,0,0,0,0,0,0,0,0,3,0.2,11.3,4.0,1.6,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,1,0
1101,347,11,90,0,0,0,6,0,0,0,0,0,-1,8.8,17.7,39.0,6.6,1,0,2,2,0,0,20,15,1,0,0,4,0,1,1,0,2,0
1102,347,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,347,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,347,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,347,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,347,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,347,17,27,0,1,0,0,0,0,1,0,0,10,15.2,10.8,2.0,2.8,0,1,0,1,1,0,6,4,0,0,0,1,1,0,1,0,3,0
1108,347,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,347,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,348,1,71,0,0,1,0,0,0,0,0,0,5,5.2,21.8,8.0,3.5,0,0,0,2,2,0,10,7,0,0,0,1,0,0,2,0,2,0
1111,348,2,57,0,0,0,2,0,0,0,0,0,0,6.4,0.6,34.0,4.1,0,0,4,1,0,0,13,7,0,0,0,0,3,1,1,0,1,0
1112,348,3,21,0,0,0,1,0,0,0,0,0,3,4.0,0.0,0.0,0.4,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
1114,348,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,348,6,11,0,0,0,0,0,0,0,0,0,3,5.0,0.1,17.0,2.2,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0
1116,348,7,76,0,0,1,0,0,0,0,0,0,5,8.2,13.9,13.0,3.5,0,0,1,2,2,0,14,10,0,0,0,1,1,1,0,0,2,0
1117,348,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,348,9,77,0,0,1,0,0,0,0,0,0,6,11.6,13.1,6.0,3.1,0,0,2,2,1,1,14,6,1,0,0,0,2,0,0,1,2,0
1119,348,10,62,0,0,1,0,0,0,0,0,0,2,0.0,1.1,11.0,0.8,0,0,1,1,0,0,11,6,0,0,0,0,0,2,2,0,2,0
1120,348,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,348,12,50,0,0,0,1,0,0,0,0,0,1,0.2,1.3,28.0,3.0,0,0,1,3,0,0,7,5,0,0,0,0,2,0,1,0,1,0
1122,348,13,67,0,0,0,3,0,0,0,0,0,4,1.0,0.3,6.0,0.7,0,0,1,0,0,0,10,5,0,0,0,1,1,0,0,0,2,0
1123,348,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,348,15,20,1,0,0,0,0,0,0,0,0,27,36.0,10.9,42.0,8.9,0,0,0,1,1,0,6,5,0,0,0,0,0,1,0,0,5,0
1125,348,16,74,0,0,0,1,0,0,0,0,0,3,1.4,1.8,33.0,3.6,0,0,1,2,0,1,15,10,0,0,0,3,0,2,0,0,2,0
1126,348,17,19,1,0,0,0,0,0,0,0,1,29,34.4,0.3,35.0,7.0,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,0,6,1
1127,348,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,348,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
